2018-S-1,AAAI,2018,S,nan,nan,4602.0
2018-S-2,ACL,2018,S,nan,nan,4602.0
2018-S-3,ASE,2018,S,nan,nan,4612.0
2018-S-4,ASPLOS,2018,S,nan,nan,4612.0
2018-S-5,CAV,2018,S,nan,nan,4612.0
2018-S-6,CCS,2018,S,nan,nan,4604.0
2018-S-7,CHI,2018,S,nan,nan,4608.0
2018-S-8,CIKM,2018,S,nan,nan,4605.0
2018-S-9,CoNEXT,2018,S,nan,nan,4606.0
2018-S-10,CRYPTO,2018,S,nan,nan,4604.0
2018-S-11,CVPR,2018,S,nan,nan,4603.0
2018-S-12,DAC,2018,S,nan,nan,4606.0
2018-S-13,ECCV,2018,S,nan,nan,4603.0
2018-S-14,EMNLP,2018,S,nan,nan,4602.0
2018-S-15,EuroCrypt,2018,S,nan,nan,4604.0
2018-S-16,EuroSys,2018,S,nan,nan,4606.0
2018-S-17,FOCS,2018,S,nan,nan,4613.0
2018-S-18,ESEC/FSE,2018,S,FSE/ESEC,nan,4612.0
2018-S-19,HPCA,2018,S,nan,nan,4606.0
2018-S-20,HPDC,2018,S,nan,nan,4606.0
2018-S-21,ICCV,2018,S,nan,nan,4603.0
2018-S-22,ICDE,2018,S,nan,nan,4605.0
2018-S-23,ICDM,2018,S,nan,nan,4605.0
2018-S-24,ICML,2018,S,nan,nan,4611.0
2018-S-25,ICSE,2018,S,nan,nan,4612.0
2018-S-26,INFOCOM,2018,S,nan,nan,4606.0
2018-S-27,ISCA,2018,S,nan,nan,nan
2018-S-28,ISMAR,2018,S,nan,nan,4607.0
2018-S-29,ISMB,2018,S,nan,nan,4601.0
2018-S-30,KDD,2018,S,nan,nan,4605.0
2018-S-31,LICS,2018,S,nan,nan,4613.0
2018-S-32,MICRO,2018,S,nan,nan,nan
2018-S-33,MOBICOM,2018,S,nan,nan,4606.0
2018-S-34,Mobisys,2018,S,nan,nan,4606.0
2018-S-35,NAACL,2018,S,NAACL/HLT,nan,4602.0
2018-S-36,NDSS,2018,S,nan,nan,4604.0
2018-S-37,NeurIPS,2018,S,nan,nan,4611.0
2018-S-38,OOPSLA,2018,S,nan,nan,4612.0
2018-S-39,OSDI,2018,S,nan,nan,4606.0
2018-S-40,PACT,2018,S,nan,nan,4606.0
2018-S-41,PLDI,2018,S,nan,nan,4612.0
2018-S-42,PODS,2018,S,nan,nan,4605.0
2018-S-43,POPL,2018,S,nan,nan,4612.0
2018-S-44,PPoPP,2018,S,nan,nan,4606.0
2018-S-45,RTAS,2018,S,nan,nan,4606.0
2018-S-46,RTSS,2018,S,nan,nan,4606.0
2018-S-47,SP,2018,S,S&P,nan,4604.0
2018-S-48,SC,2018,S,nan,nan,4606.0
2018-S-49,SIGCOMM,2018,S,nan,nan,4606.0
2018-S-50,SIGGRAPH,2018,S,nan,nan,4607.0
2018-S-51,SiggraphA,2018,S,nan,nan,4607.0
2018-S-52,SIGIR,2018,S,nan,nan,4605.0
2018-S-53,SIGMETRICS,2018,S,nan,nan,4612.0
2018-S-54,SIGMOD,2018,S,nan,nan,4605.0
2018-S-55,SoCG,2018,S,nan,nan,4613.0
2018-S-56,SODA,2018,S,nan,nan,4613.0
2018-S-57,SOSP,2018,S,nan,nan,4606.0
2018-S-58,STOC,2018,S,nan,nan,4613.0
2018-S-59,UIST,2018,S,nan,nan,4608.0
2018-S-60,USENIX,2018,S,USENIX ATC,nan,4606.0
2018-S-61,FAST,2018,S,USENIX FAST,nan,4605.0
2018-S-62,NSDI,2018,S,nan,nan,4606.0
2018-S-63,USENIX-Security,2018,S,nan,nan,4604.0
2018-S-64,IEEE VIS,2018,S,nan,nan,4608.0
2018-S-65,VLDB,2018,S,nan,nan,4605.0
2018-S-66,WWW,2018,S,nan,nan,4606.0
2018-A-1,AAMAS,2018,A,nan,nan,4602.0
2018-A-2,ACCV,2018,A,nan,nan,4603.0
2018-A-3,ACSAC,2018,A,nan,nan,4604.0
2018-A-4,AISTATS,2018,A,nan,nan,4602.0
2018-A-5,ANCS,2018,A,nan,nan,-1
2018-A-6,AsiaCCS,2018,A,nan,nan,4604.0
2018-A-7,ASIACRYPT,2018,A,nan,nan,4604.0
2018-A-8,BCB,2018,A,nan,nan,-1
2018-A-9,BIBM,2018,A,nan,nan,-1
2018-A-10,BIGDATA,2018,A,nan,nan,-1
2018-A-11,BMVC,2018,A,nan,nan,-1
2018-A-12,CASES,2018,A,nan,nan,4606.0
2018-A-13,CC,2018,A,nan,nan,4606.0
2018-A-14,CCC,2018,A,nan,nan,4613.0
2018-A-15,CCCGRID,2018,A,nan,nan,-1
2018-A-16,CGO,2018,A,nan,nan,4612.0
2018-A-17,CHES,2018,A,nan,nan,4604.0
2018-A-18,CLUSTER,2018,A,nan,nan,4606.0
2018-A-19,CODES+ISSS,2018,A,nan,nan,4606.0
2018-A-20,COLING,2018,A,nan,nan,4602.0
2018-A-21,COLT,2018,A,nan,nan,4602.0
2018-A-22,CONCUR,2018,A,nan,nan,4606.0
2018-A-23,CoNLL,2018,A,nan,nan,4611.0
2018-A-24,CPM,2018,A,nan,nan,4603.0
2018-A-25,CSCW,2018,A,nan,nan,4608.0
